category_id,parent_id,category_name
840,373,ozono filtrai
1467,1058,nuskaitymo keitikliai
1192,2035,pinigų tikrinimo aparatai
2556,2554,maitinimo grandinės apsauga
2532,2295,elektronika vaikams
2219,2115,water ski bindings
4651,1357,veržliarakčiai su briaunuota galvute
1953,4764,akumuliatorinės žolės žirklės
4688,1986,kūdikių maisto ruošimo prietaisai
3178,1945,drumstumo matuokliai
2884,2024,lauko kėdės
5019,4860,vitaminai ir dietiniai papildai
5419,3316,prezentacijų rodymo įrangos priedai
4919,2868,gaminiai darbo vietų saugai
2554,2835,elektros įranga ir eksploatacinės medžiagos
5608,5027,garso izoliavimo transformatoriai
3656,2832,vaikiškos knygų lentynos
1950,1271,šaukštai
3690,2767,ant nugaros nešiojami akumuliatoriai
2980,1280,odos priežiūra
1774,1280,žnyplės blakstienoms riesti
1040,1065,pakojai
3473,2707,turistinių stalo reikmenų rinkiniai
1993,1293,dėlionės
3504,1578,moterų marškiniai ir marškinėliai
5592,5615,kompresinės kojinės
3870,1746,siuvėjo žirklės
2122,2116,sportinės kapos
4260,1370,"        <Name ID=""1936279"" Value="""" langid=""39""/>
"
5392,119,mobiliųjų telefonų blykstės
5845,5844,"        <Name ID=""3028817"" Value="""" langid=""39""/>
"
3593,1065,knygų lentynos biurui
3788,4720,gręžimo griebtuvai
2557,2554,baterijos ir priedai
5280,4493,prie durų tvirtinamos lentynos
4793,3538,"        <Name ID=""2155947"" Value="""" langid=""39""/>
"
3864,4509,lesyklos
2996,1280,makiažo priemonės
455,453,rašiklių ir pieštukų rinkiniai dovanoms
1378,4254,valgomoji druska
4453,4445,langų žaliuzių dalys ir priedai
2565,2555,galios ir skirstomieji transformatoriai
3519,1390,malkos
1504,67,tinklo valdymo programinė įranga
1637,5027,ausinės su mikrofonu
4452,4445,"        <Name ID=""2047748"" Value="""" langid=""39""/>
"
3803,2295,vaikiškos racijos
5225,4762,genėjimo žirklės
2286,4965,orkaitės
2614,2612,elektrinių tarpdančių šepetėlių antgaliai
480,300,medžiaga pristatymams
1225,1228,klausos apsaugos
858,2840,kortelių skaitytuvai
2914,4762,velėnos kraštų lyginimo įrankiai
2944,2709,viršutiniai nagų lako sluoksniai
5864,2201,"        <Name ID=""3045960"" Value="""" langid=""39""/>
"
197,4973,skaitytuvai
4005,1058,belaidės sistemos pristatymams
2530,2295,barškučiai
4256,4254,"        <Name ID=""1935653"" Value="""" langid=""39""/>
"
2373,1601,kabelių riebokšliai
5568,5137,viešojo adreso 
1714,1293,garso kompaktiniai diskai
1885,1883,akumuliatoriniai įrankiai
4532,2026,"        <Name ID=""2067763"" Value="""" langid=""39""/>
"
5001,4995,laiptų dalys ir priedai
3627,2108,"        <Name ID=""1680554"" Value="""" langid=""39""/>
"
6120,6083,"        <Name ID=""3132675"" Value="""" langid=""39""/>
"
1013,1147,virvės
2179,1960,riedučiai
5016,4778,lakas lauko darbams
6127,6120,"        <Name ID=""3133160"" Value="""" langid=""39""/>
"
4949,3807,miego kaukės
3811,3807,lietpalčiai
5946,2581,"        <Name ID=""3099490"" Value="""" langid=""39""/>
"
1279,1843,ženklai eismui reguliuoti
5672,5667,"        <Name ID=""2847602"" Value="""" langid=""39""/>
"
4414,4842,stiklų valikliai
5009,4525,"        <Name ID=""2270527"" Value="""" langid=""39""/>
"
4070,4915,"        <Name ID=""1829360"" Value="""" langid=""39""/>
"
1061,1058,vaizdajuosčių grotuvai
3743,2836,tikslaus mastelio modeliavimas
1943,1236,šiukšliadėžės
1688,585,šviesos srauto matuokliai
5530,2295,"        <Name ID=""2621531"" Value="""" langid=""39""/>
"
2501,2498,grimo rinkiniai vaikams
5250,1315,elektriniai arbatinukų šildytuvai
6244,1990,"        <Name ID=""3150237"" Value="""" langid=""39""/>
"
3542,2115,"        <Name ID=""1671819"" Value="""" langid=""39""/>
"
3330,1212,stalviršiai kompiuteriams
3839,2295,smėlio žaislų rinkiniai
3684,1965,su skrydžių komunikacijomis susijusios sistemos
2471,585,fotoaparatų vežimėliai
4722,1986,seilinukai
5021,1981,vaikiškų vežimėlių 
2478,4495,muilinės
1355,1883,rankiniai įrankiai
1495,830,PS
5822,5821,"        <Name ID=""3025229"" Value="""" langid=""39""/>
"
367,1243,įrangos valymo rinkiniai
5918,2248,"        <Name ID=""3074527"" Value="""" langid=""39""/>
"
5987,2026,"        <Name ID=""3106899"" Value="""" langid=""39""/>
"
6210,6177,"        <Name ID=""3145294"" Value="""" langid=""39""/>
"
3560,2111,"        <Name ID=""1672831"" Value="""" langid=""39""/>
"
4135,2860,šepetėliai veido makiažui
1408,1333,kraujospūdžio matuokliai
3308,1843,vardo kortelės
5395,4842,plastiko valymo ir poliravimo priemonės
4703,4702,"        <Name ID=""2139510"" Value="""" langid=""39""/>
"
42,2,elektroninių skaičiuoklių programinė įranga
4028,1990,kelioninės kuprinės
1103,4956,lipnios plėvelės viršeliams
6134,823,"        <Name ID=""3134262"" Value="""" langid=""39""/>
"
3268,6175,moterų batai
3558,4445,užuolaidų tvirtinimo mechanizmai
3620,1,ginklai ir amunicija
3118,3116,balzamai po skutimosi
2874,4965,elektrinės keptuvės
2691,4898,kamščiatraukiai
857,1058,nuotolinio valdymo pulteliai
1051,585,lipdukai nuotraukoms
1915,823,atskiri lagaminai
2247,1961,rhythmic gymnastics hoops
4019,830,kabelių tvarkymo priemonės
1840,415,interaktyvios baltos lentos
4606,2115,ausų kamštukai vandens sportui
1852,4616,daugiafunkcės replės
6150,6138,"        <Name ID=""3137173"" Value="""" langid=""39""/>
"
2603,1319,gruzdintuvių priedai
6197,5703,"        <Name ID=""3143710"" Value="""" langid=""39""/>
"
1027,4950,dokumentų saugojimo ir tvarkymo dėžutės
4809,3678,"        <Name ID=""2157005"" Value="""" langid=""39""/>
"
1722,1315,jogurto gaminimo aparatai
4523,4513,sodo kuoliukai
5560,5027,varžos atitikimo transformatoriai
5869,2110,"        <Name ID=""3046749"" Value="""" langid=""39""/>
"
5963,5952,"        <Name ID=""3101193"" Value="""" langid=""39""/>
"
4412,4880,gaminimo kilimėliai
4704,2114,"        <Name ID=""2139565"" Value="""" langid=""39""/>
"
2747,1333,kūno plaukų kirpimo mašinėlės ir skustuvai
5980,1966,"        <Name ID=""3103554"" Value="""" langid=""39""/>
"
6052,5974,"        <Name ID=""3114439"" Value="""" langid=""39""/>
"
577,571,internetinės kameros
3896,4951,grafinių rašiklių rinkiniai
2238,2005,rogutės
2063,1280,gliukomačiai
1750,4763,nešiojamosios žoliapjovės
4707,823,vyriškos rankinės per petį
5488,4253,maistinės kvapiosios medžiagos
4617,4613,"        <Name ID=""2104326"" Value="""" langid=""39""/>
"
3387,2776,veido odos priežiūros rinkiniai
3169,4616,stacionarieji spaustuvai
2580,6196,plaukų šepečiai ir šukos
2479,1747,dušo galvučių laikikliai
2494,1315,sriubos virimo aparatai
5036,5019,vitaminai ir multivitaminai
2299,1986,svarstyklės kūdikiams
1150,1147,pakavimo plėvelės
3859,2295,"        <Name ID=""1722078"" Value="""" langid=""39""/>
"
1312,1280,dažai laikinoms tatuiruotėms
4590,4580,"        <Name ID=""2088264"" Value="""" langid=""39""/>
"
5178,3702,"        <Name ID=""2370266"" Value="""" langid=""39""/>
"
1266,4150,nealkoholiniai gėrimai
5203,1147,dovanų maišeliai ir dėžutės buteliams
1209,1228,apsauginiai šalmai
2508,4968,užrašų popieriaus laikikliai
5270,4958,glaistai
2250,2116,kelių apsaugos
2579,1333,skausmą malšinantys įrenginiai
1263,1265,kava ir arbata
3445,4881,keptuvės paelijai
1994,1961,elipsiniai treniruokliai
4427,1986,kremai kūdikiams
107,2833,telekomunikacijos ir navigacija
883,830,tinklo kabeliai
106,2833,kompiuterių komponentai
2223,2115,mini banglenčių pavadėliai
3670,2114,grindų riedulio lazdos
5618,2835,automatinio valdymo įrenginiai ir jų dalys
1506,1163,neoninės lemputės
4886,4827,nuodai graužikams
4634,4765,sodo purkštuvai
5182,4882,kepimo indai
6174,6173,"        <Name ID=""3140007"" Value="""" langid=""39""/>
"
463,453,mokyklinė kreida
5956,2248,"        <Name ID=""3100812"" Value="""" langid=""39""/>
"
3399,3397,drėgnas šunų maistas
2305,1986,aliejai kūdikiams
560,558,projektorių lempos
5105,5103,balso pašto sistemų priedai
3126,3013,kvepalų ekstraktai
2924,830,kompozitiniai garso kabeliai
5897,5894,"        <Name ID=""3068589"" Value="""" langid=""39""/>
"
5308,4842,lubų ir sienų valikliai
5092,3743,reikmenys tikslaus mastelio modeliams kurti
1476,403,lakai hobiui
3220,4972,3D rašikliai
4885,1272,serviravimo reikmenys
6063,6062,"        <Name ID=""3116747"" Value="""" langid=""39""/>
"
5880,5974,"        <Name ID=""3065307"" Value="""" langid=""39""/>
"
850,1058,MP3 
5551,3527,vaikų maudymosi kostiumai
3130,3012,purškiamos savaiminio įdegio priemonės
5074,3678,lauko drabužiai kūdikiams
3056,2256,viryklių priedai
3948,2295,žaidimų palapinės ir tuneliai
1134,1147,kartonas
5959,5952,"        <Name ID=""3100974"" Value="""" langid=""39""/>
"
400,2035,pinigų ir čekių dėžutės
3901,1357,veržliasukiai
4488,4454,"        <Name ID=""2053877"" Value="""" langid=""39""/>
"
1190,4948,įrišimo komplektai
4409,4525,trąšos
2146,2110,golfo krepšiai
4383,1986,pieno miltelių dozatoriai
5953,2248,"        <Name ID=""3100650"" Value="""" langid=""39""/>
"
3569,2111,"        <Name ID=""1673281"" Value="""" langid=""39""/>
"
3192,2836,radijo bangomis valdomi 
1831,1747,jungiamosios maišytuvų detalės
2218,2115,water ski bags 
4743,4742,apvalios durų rankenos
3857,3498,smėlio dėžės
5039,1986,"        <Name ID=""2283747"" Value="""" langid=""39""/>
"
4786,6082,aprangos aksesuarai
3763,2295,interaktyvūs žaislai
3851,4603,lentynos sodo įrankiams
2995,3026,plaukų serumai
6107,6082,"        <Name ID=""3124939"" Value="""" langid=""39""/>
"
2335,415,lentų priedai
4858,3396,"        <Name ID=""2168682"" Value="""" langid=""39""/>
"
1607,1601,elektroninių jungčių dangteliai
6095,1577,"        <Name ID=""3123127"" Value="""" langid=""39""/>
"
2665,2027,serviravimo vežimėliai
3917,1966,automobilių plovimo rinkiniai
3075,1315,sojų pieno aparatai
1934,1884,elektrinės skersinio pjovimo staklės
3773,2116,krūtinės apsaugos beisbolui
2847,839,dirbtuvės ir konsultavimo paslaugos
1584,220,LED televizoriai
2420,4880,maisto temometrai
5590,5615,kompresinės kelnės ir timpos
1329,1746,lygintuvai
4472,4454,"        <Name ID=""2051968"" Value="""" langid=""39""/>
"
5775,242,"        <Name ID=""2953145"" Value="""" langid=""39""/>
"
31,21,automatizuoto projektavimo 
32,21,grafikos programinė įranga
3799,4915,jutiklių laikiklių ir pagrindų dangteliai
5582,1966,automobilių drėgmės sugėrikliai
1776,1945,multimetrai
4500,4495,vonios karnizai
5549,1990,"        <Name ID=""2647118"" Value="""" langid=""39""/>
"
4846,4838,specializuoti valikliai
4882,1332,kepimo reikmenys
6228,1243,"        <Name ID=""3148811"" Value="""" langid=""39""/>
"
3366,585,fotografiniai fonai
5667,1960,"        <Name ID=""2845404"" Value="""" langid=""39""/>
"
2503,242,elektros tinklo komunikacijos 
2348,816,lankstūs vamzdeliai
4066,6232,lipnus vinilas
1932,1884,frezos plytelėms
903,220,plazminiai televizoriai
6035,5819,"        <Name ID=""3113330"" Value="""" langid=""39""/>
"
3522,1390,uždegimo priemonės
2702,107,dangteliai ir viršeliai mobiliesiems įrenginiams
4509,3538,lauko puošyba
1058,2833,garso ir namų kino sistemos
3357,2402,priedai litavimui
3549,6083,"        <Name ID=""1672277"" Value="""" langid=""39""/>
"
2036,823,piniginės
5291,4899,formelės saldainiams ir šokoladui
6166,6140,"        <Name ID=""3138935"" Value="""" langid=""39""/>
"
1703,242,elektroninių laiškų archyvavimo įrenginiai
4364,1981,apsaugos vaikiškiems vežimėliams
5711,4966,"        <Name ID=""2852088"" Value="""" langid=""39""/>
"
5614,1966,degalų bako dangteliai
3993,2408,elektroninių raumenų stimuliatorių priedai
3351,1058,garsų skirstytuvai
2284,4918,apsauginių durų valdikliai
5885,5880,"        <Name ID=""3065677"" Value="""" langid=""39""/>
"
4117,107,TV imtuvai mobiliesiems įrenginiams
956,830,plokštieji kabeliai
1244,1243,šveitimo šluostės
1218,438,iškabos 
4829,4827,elektriniai kenkėjų atbaidymo prietaisai
5041,4878,nosies užgulimą mažinantys vaistai
3313,827,knyginių kompiuterių maitinimo antgaliai
2866,1333,bikinio zonos skustuvai
3280,4913,burnos skalavimo skysčiai
1912,4964,dviduriai šaldytuvai
4471,4454,"        <Name ID=""2051913"" Value="""" langid=""39""/>
"
3412,1990,lauko kubilai ir SPA baseinai
3132,3012,savaiminio įdegio geliai
3541,4456,virtuviniai rankšluosčiai
5990,5776,"        <Name ID=""3107614"" Value="""" langid=""39""/>
"
4102,910,žemėlapiai navigatoriams
1693,1986,kramtukai
5215,3059,transporto priemonių akumuliatorių kroviklio priedai
4672,4896,pomidorų sulčiaspaudės
4125,2295,vaikiškos knygos
5454,5453,sodo ir baseino dušų priedai
3648,6102,liemenėlės
2073,1243,grindų šveitikliai
1904,830,PATA kabeliai
4920,2869,išmaniosios spynos
5485,4525,kompostavimo įrangos priedai
3462,1990,"        <Name ID=""1666529"" Value="""" langid=""39""/>
"
5901,5899,"        <Name ID=""3068994"" Value="""" langid=""39""/>
"
6155,5604,"        <Name ID=""3138229"" Value="""" langid=""39""/>
"
2707,1990,stovyklavimo
4911,1744,vežimėliai ir laikikliai malkoms
1736,1315,pjaustyklės
5891,1601,"        <Name ID=""3066522"" Value="""" langid=""39""/>
"
3101,4896,šaukštai makaronams
1830,1797,kondensatoriai
4428,1893,išmaniųjų telefonų remonto komplektai
1923,4762,kastuvai
3432,2767,suvirinimo vielos
4337,4012,"        <Name ID=""1978303"" Value="""" langid=""39""/>
"
4482,4474,"        <Name ID=""2053556"" Value="""" langid=""39""/>
"
3465,4884,kavos kapsulių laikikliai
1966,1965,motorinių transporto priemonių priedai ir komponentai
4636,4632,tepimo įrankiai
3423,1884,elektriniai kabių ir vinių kalimo įrankiai
3066,4763,mini kultivatoriai
5196,4899,pagaliukai ledinukams
2278,4899,kepimo maišeliai
2505,2503,"        <Name ID=""2508063"" Value=""„PowerLine“ tinklo adapteriai"" langid=""39""/>
"
4736,2769,siaurapjūklių ir peilinių pjūklų ašmenys
1914,117,telefonų stovai ir laikikliai
2730,4012,gitarų priedai
6031,5833,"        <Name ID=""3113053"" Value="""" langid=""39""/>
"
5789,2248,"        <Name ID=""3021390"" Value="""" langid=""39""/>
"
1440,119,automobiliniai rinkiniai
3106,4896,virtuvinės žnyplės
1880,1884,elektriniai smūginiai raktai
316,4971,skaičiuotuvai
1511,117,skambinančiojo numerio indikatoriai
2028,2830,namų puošybos priemonės
5740,242,"        <Name ID=""2856107"" Value="""" langid=""39""/>
"
3096,4881,puodai makaronams ruošti
4297,4296,džiovinti riešutai
1489,1732,MIDI klaviatūros
2392,2559,įrenginių laikikliai
2101,1988,vonios kempinės kūdikiams
1799,2332,taškiniai šviestuvai
5106,5139,dūmų mechanizmų priedai
3844,1272,stalo reikmenų rinkiniai
5093,4896,nerūdijančiojo plieno muilai
2071,4763,oro pūstuvai 
3905,4579,prezentaciniai stendai
1445,1163,kaitinamosios lemputės
3312,1843,priimamojo skelbimų lentos
2423,1747,pisuarai
5133,5123,"        <Name ID=""2322398"" Value="""" langid=""39""/>
"
5044,4878,vaistai nuo kosulio
5035,4860,chondroprotektorių preparatai
4127,1355,rankinių įrankių spintos
2393,2555,įtampos transformatoriai
6110,6082,"        <Name ID=""3125266"" Value="""" langid=""39""/>
"
2237,2005,pačiūžos
2597,242,optiniai adapteriai
4553,2831,baldai garso ir vaizdo aparatūrai
2343,1744,higrometrai
2182,2114,lacrosse sticks
390,4974,darbo stalo priedai ir reikmenys
3652,4493,dėžės ir krepšiai daiktams laikyti
5578,1966,"        <Name ID=""2731103"" Value="""" langid=""39""/>
"
4871,4842,metalo valymo ir poliravimo medžiagos
5975,5974,"        <Name ID=""3102627"" Value="""" langid=""39""/>
"
4152,1376,"        <Name ID=""1917386"" Value="""" langid=""39""/>
"
3785,2869,išmanieji namų aplinkos sąlygų jutikliai
2569,2555,elektros reguliatoriai
5610,5137,garso įrašymo sąsajos
3061,2655,3D spausdintuvų priedai
5265,1315,kavos pupelių skrudintuvai
6053,5833,"        <Name ID=""3114637"" Value="""" langid=""39""/>
"
1028,4968,dokumentų rūšiavimo stovai
5778,1315,"        <Name ID=""3019274"" Value="""" langid=""39""/>
"
3451,4884,duoninės
6188,2112,"        <Name ID=""3141673"" Value="""" langid=""39""/>
"
4528,3531,sieninės lentynos vonios kambariui
5749,1747,"        <Name ID=""2871834"" Value="""" langid=""39""/>
"
2687,4456,staltiesės laikikliai
4901,4961,rankiniai vagonėliai ir vežimėliai
2583,1315,krembriulė degikliai
869,830,maitinimo kabeliai
4782,4781,moteriški vienkartiniai apatiniai drabužiai
4564,2027,"        <Name ID=""2077112"" Value="""" langid=""39""/>
"
4245,1265,"        <Name ID=""1935035"" Value="""" langid=""39""/>
"
4697,2112,krepšiai skvošo raketėms
4225,4219,"        <Name ID=""1933795"" Value="""" langid=""39""/>
"
5338,3769,statybiniai kibirai ir kubilai
3470,4896,bulvių trintuvės
714,692,kopijavimo popierius
1348,692,perforuotas spausdintuvų popierius
3650,4474,dekoratyvinės statulos ir statulėlės
4573,2832,"        <Name ID=""2080296"" Value="""" langid=""39""/>
"
836,2,programinės įrangos instrukcijos
1708,1707,mikroskopų priedai
5449,5232,statybinių sandariklių reikmenys
5027,1058,garso įrangos dalys ir aksesuarai
4038,3200,radijo bangomis valdomų 
2337,1722,jogurto gaminimo aparatų priedai
5049,5054,baltyminiai batonėliai
1207,1228,apsauginės liemenės
5209,1424,"        <Name ID=""2386241"" Value="""" langid=""39""/>
"
3040,5123,paspirtukai
189,106,multimedijos komplektai
2828,2332,kryptiniai šviestuvai
4900,5042,"        <Name ID=""2181620"" Value="""" langid=""39""/>
"
1780,5139,burbulų mašinos
4581,1065,konferencijų ir susitikimų stalai
3608,4881,puodai midijoms
2854,1333,barzdos kirpimo mašinėlės
2588,1243,robotai dulkių siurbliai
3912,2,vaizdo stebėjimo programinė įranga
4094,1630,sportinių laikrodžių priedai
4160,2710,akių šešėlių pagrindai
3883,1309,saldainių rinkiniai
1474,854,kvitai
2389,2387,izoliuotųjų kompaktinių stovų priedai
2627,1358,matavimo juostos
5169,1966,"        <Name ID=""2353495"" Value="""" langid=""39""/>
"
3768,1884,elektriniai graviravimo įrankiai
844,843,baltos matinės plėvelės
2151,1990,climbing shoes
1854,1747,dušo galvutės
925,242,spausdinimo serveriai
1972,4881,keptuvių dangčiai
2404,1315,lėto virimo puodai
5432,5954,žuvų maistas
3742,453,pritvirtinami rašikliai
4021,4882,ližės picoms
1869,242,tinklo siųstuvų
5218,1228,"        <Name ID=""2387763"" Value="""" langid=""39""/>
"
1325,1315,mikrobangų krosnelės
4294,4291,"        <Name ID=""1959364"" Value="""" langid=""39""/>
"
3776,4613,kabelių montavimo įrankių priedai
1049,453,grafiniai rašikliai
5877,4827,"        <Name ID=""3063584"" Value="""" langid=""39""/>
"
1235,1243,siurblių priedai ir reikmenys
5223,1744,centrinio šildymo rankšluosčių džiovintuvai
1409,1243,grindų blizgintuvai
4402,453,darbo stalo priemonių rinkiniai
3893,1884,medienos sujungimo frezos
2030,242,"        <Name ID=""2505937"" Value=""„Services-Ready Engine“ (SRE) moduliai"" langid=""39""/>
"
1998,1990,antžeminiai baseinai
2521,2295,vaikiški mokslo pažinimo rinkiniai ir žaislai
2877,1744,šilumos siurbliai
4569,4898,kokteilinės lazdelės
5251,935,mikrofonų stovai
1868,1058,garso kolonėlių komplektai
4577,2832,vaikiškų baldų rinkiniai
2309,585,šviesdėžės fotografavimui
5847,5846,"        <Name ID=""3029266"" Value="""" langid=""39""/>
"
1294,316,popierius kasos aparatams
1905,1333,soliariumai veidui
4013,4012,"        <Name ID=""1804378"" Value="""" langid=""39""/>
"
2320,1357,rankiniai veržliarakčiai ir rinkiniai
4640,4613,"        <Name ID=""2108007"" Value="""" langid=""39""/>
"
966,2840,ZIP įrenginiai
5483,5481,"        <Name ID=""2586176"" Value="""" langid=""39""/>
"
4536,2026,"        <Name ID=""2067979"" Value="""" langid=""39""/>
"
4279,4278,"        <Name ID=""1958477"" Value="""" langid=""39""/>
"
2452,1236,presai buteliams ir skardinėms
1691,1333,plaukų tiesinimo žnyplės
1176,1744,sieniniai oro kondicionieriai
4481,4474,nėriniuotos servetėlės
1360,1884,elektriniai gręžtuvai
5830,5819,"        <Name ID=""3026110"" Value="""" langid=""39""/>
"
1114,854,administravimo knygos
1549,839,perdirbti IT gaminiai
3291,1986,vienkartiniai kilimėliai vystymui
3502,2028,sienų puošyba
4039,4884,indai žolelėms išlaikyti
2620,4918,vaizdo telefonspynių sistemos
5974,2248,"        <Name ID=""3102519"" Value="""" langid=""39""/>
"
6007,6003,"        <Name ID=""3111095"" Value="""" langid=""39""/>
"
5227,5228,"        <Name ID=""2404559"" Value="""" langid=""39""/>
"
237,236,kompiuterių korpusai
4496,4495,neslystantys vonios kilimėliai ir lipdukai
4685,1333,"        <Name ID=""2128897"" Value="""" langid=""39""/>
"
3120,3116,skutimosi geliai
1397,453,mechaniniai pieštukai
2460,1271,šakutės
3011,2860,makiažo pagrindai
3344,1215,biuro kėdžių dalys
3894,2335,magnetinės juostelės
3258,2709,nagų balzamai
5999,5954,"        <Name ID=""3109891"" Value="""" langid=""39""/>
"
4092,1243,langų valymo robotai
4291,1265,greitai paruošiamas maistas
3007,2858,lūpų pieštukai
2344,220,nešiojamieji televizoriai
5646,1979,"        <Name ID=""2813374"" Value="""" langid=""39""/>
"
4706,1990,turistiniai žibintai
1647,1315,garų puodai
5611,403,"        <Name ID=""2765388"" Value="""" langid=""39""/>
"
4940,4884,virtuvės įrankių dėklai
2976,2581,"        <Name ID=""1313679"" Value="""" langid=""39""/>
"
872,67,tinklo stebėjimo programos
6207,6174,"        <Name ID=""3145123"" Value="""" langid=""39""/>
"
1898,1885,akumuliatoriniai gręžiamieji perforatoriai
4739,2249,apsauginių šalmų priedai
1484,403,vandeniniai dažai
4874,4843,audinių minkštikliai
452,431,mechaniniai peiliai vokams
561,558,projekciniai ekranai
3001,2710,antakių šešėliai
5457,1990,į žemę įkasami baseinai
2816,4175,humidorai cigarams
2220,2115,windsurfing sails
1464,1147,aliuminio folijos
4497,4495,"        <Name ID=""2063948"" Value="""" langid=""39""/>
"
4674,4896,maisto malūnėliai
4166,1266,"        <Name ID=""1925730"" Value="""" langid=""39""/>
"
485,474,pagrindai su spaustuku rašymui
5332,1960,motociklų įranga
1587,1058,"        <Name ID=""2506273"" Value=""„Blu-Ray“ grotuvai"" langid=""39""/>
"
4237,4230,šaldytos žuvys
3908,1293,3D dėlionės
4561,2027,kepėjų lentynos
5386,2295,vandens balionai
4873,4885,kelių aukštų stovai
5164,5152,reikmenys buteliams uždaryti
5163,5152,butelių užpildytuvai
2651,119,atsarginės mobiliųjų telefonų dalys
4272,4253,"        <Name ID=""1945242"" Value="""" langid=""39""/>
"
4252,4245,"        <Name ID=""1935393"" Value="""" langid=""39""/>
"
2941,1280,kosmetikos dovanų rinkiniai
2097,1985,pižamos naujagimiams
1407,1315,skardinių atidarytuvai
6094,4805,"        <Name ID=""3123070"" Value="""" langid=""39""/>
"
456,453,automatiniai plunksnakočiai
6160,6140,"        <Name ID=""3138583"" Value="""" langid=""39""/>
"
5007,1747,dušo kabinos
3832,2832,kūdikių 
6195,4881,"        <Name ID=""3143424"" Value="""" langid=""39""/>
"
1538,2559,elektros dėžutės
4051,4884,dėžutės ir indeliai sausainiams
2192,2114,beisbolo lazdos
4280,4278,"        <Name ID=""1958529"" Value="""" langid=""39""/>
"
6147,4966,"        <Name ID=""3136796"" Value="""" langid=""39""/>
"
803,2,programinės įrangos licencijos ir naujiniai
1381,1228,apsauginės kelnės
5469,3077,karšto vandens butelių apvalkalai
4689,1732,"        <Name ID=""2129804"" Value="""" langid=""39""/>
"
3138,3012,aliejai nuo saulės
2552,1280,aktyvumo stebėjimo įranga ir programos
1754,4971,išmanieji kortelių skaitytuvai
5872,3274,"        <Name ID=""3050006"" Value="""" langid=""39""/>
"
2350,2555,modulinių įrenginių priedai
2428,1743,virtuvės stalčiai
3110,2074,žarnų laikikliai
3794,4915,gaisro pavojaus mygtukai
5342,4765,žarnų laikikliai
3710,4138,pienas ir sviestas
1578,6082,moteriški drabužiai
5936,1421,"        <Name ID=""3097907"" Value="""" langid=""39""/>
"
3564,2111,"        <Name ID=""1673031"" Value="""" langid=""39""/>
"
4650,1739,kavos pupelės
4310,4295,medus
5188,4896,arbatos maišelių spaustuvai
4097,4825,lipukai
5241,5234,"        <Name ID=""2407929"" Value="""" langid=""39""/>
"
2311,4827,insekticidai ir medžiagos vabzdžiams atbaidyti
2725,1945,pramoniniai robotai
1787,1058,vaizdo signalo keitikliai
5977,5789,"        <Name ID=""3102853"" Value="""" langid=""39""/>
"
1032,4950,vardinių kortelių dėklai
5558,1961,treniruočių kilimėliai
4431,2346,"        <Name ID=""2040701"" Value="""" langid=""39""/>
"
4618,1355,rankiniai tvirtinimo įrankiai
5352,4254,maisto atsargos
2740,1058,"        <Name ID=""2505940"" Value=""„Bluetooth“ muzikos imtuvai"" langid=""39""/>
"
482,4950,vizitinių kortelių kartotekos
5508,1528,fondiu priedai
3986,4898,vyno įrankių rinkiniai
3955,282,KVM ilgintuvai
4295,1265,džemai
4610,4880,padėkliukai buteliams
5059,4805,vaikų tamprės ir pėdkelnės
5800,5797,"        <Name ID=""3022484"" Value="""" langid=""39""/>
"
5735,4966,"        <Name ID=""2854905"" Value="""" langid=""39""/>
"
3751,1293,dėlionių priedai
3297,4896,kiaušinių skyrikliai
3890,1884,elektrinės pompos
1856,4612,pritvirtinimo detalės
3090,4762,volai vejai lyginti
1800,4495,tualeto šepečiai ir jų laikikliai
1560,585,objektyvų gaubtai
4478,4474,"        <Name ID=""2053340"" Value="""" langid=""39""/>
"
4597,2024,"        <Name ID=""2088780"" Value="""" langid=""39""/>
"
322,360,laminavimo medžiagos
1284,151,knyginių kompiuterių priedai
3728,438,"        <Name ID=""1704898"" Value="""" langid=""39""/>
"
1926,474,viršeliai knygoms ir žurnalams
1424,1315,sumuštinių keptuvės
6108,6107,"        <Name ID=""3125101"" Value="""" langid=""39""/>
"
4683,5663,kortų žaidimai
3446,4885,sviestinės
4490,2028,veidrodžiai
4387,2310,buitiniai sugėrikliai ir papildymai
2074,4765,sodo žarnos
2205,2115,kiteboards
1577,6082,vyriški drabužiai
1066,287,neįrašyti DVD diskai
3421,1886,pneumatiniai veržliasukiai
5114,3012,"        <Name ID=""2320867"" Value="""" langid=""39""/>
"
5331,5332,motociklininkų kelnės
3314,4579,reklaminiai stendai
1793,242,DECT bazinės stotys
1730,1884,klijų pistoletai
5722,2869,"        <Name ID=""2853615"" Value="""" langid=""39""/>
"
1258,1265,indai grietinėlei
2888,2027,kėdės valgomajam ir restoranams
3335,3502,vidaus dekoratyvinės lentelės ir ženklai
6013,6011,"        <Name ID=""3111652"" Value="""" langid=""39""/>
"
3937,2869,išmanieji imtuvai namams
5482,1357,"        <Name ID=""2585959"" Value="""" langid=""39""/>
"
2659,1315,daugiafunkciai puodai
6084,6083,"        <Name ID=""3121811"" Value="""" langid=""39""/>
"
6211,6177,"        <Name ID=""3145351"" Value="""" langid=""39""/>
"
4814,1966,automobilių domkratai
5375,5332,motociklininkų pirštinės
3491,6205,papuošalų laikikliai
2859,2980,akių priežiūros priemonės
937,2295,pramogų robotai
1962,1960,dviračiai ir priedai
